gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
861692666	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3314	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea longicauda		SPECIES	Eurycea longicauda (Green, 1818)	Eurycea longicauda		US	Approx .1 mi N. jct. Twp Rd 291 & Co Rd 312, on 291, Hopewell Twp., Licking Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.9848	-82.2061							1961-05-27T00:00:00	27	5	1961	5218348	5218348	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3314			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M.			2023-01-24T16:32:54.469Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692665	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3292	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US	Brown Twp: T11N, R16W: Lake Hope St. Park, 9 mi NE McArthur, 4 mi NNE Zaleski, from shore of lake at boathouse., Vinton Co., Ohio	Ohio	PRESENT	8	5ffa575c-fcd4-4583-9611-545f67b04316	39.25	-82.49							1971-05-07T00:00:00	7	5	1971	2428182	2428182	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3292			2012-01-01T00:00:00	CC_BY_4_0		Stein, C. B. (Carol B.)			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692664	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3329	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon shermani		SPECIES	Plethodon shermani Stejneger, 1906	Plethodon shermani		US	Old Road Gap up to Tusquitee Bench, Macon Co., North Carolina	North Carolina	PRESENT	34	5ffa575c-fcd4-4583-9611-545f67b04316	35.174	-83.7338							1962-07-29T00:00:00	29	7	1962	2431488	2431488	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3329			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M. & Adler, K. K.			2023-01-24T16:32:54.468Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692663	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3335	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea longicauda		SPECIES	Eurycea longicauda (Green, 1818)	Eurycea longicauda		US	Fallsbury Twp: 2 1/2 mi NE Fallsbury, along Wakatmika Cr, near Co Rd 201, Licking Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	40.09	-82.48							1961-06-19T00:00:00	19	6	1961	5218348	5218348	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3335			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M.			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692662	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3346	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	on Twp. Rd. 223, near jct. with Co. Rd 201., Fallsbury Twp., Licking Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	40.2212	-82.2263							1961-05-13T00:00:00	13	5	1961	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3346			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M.			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692661	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3316	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae				FAMILY	Ambystomatidae	Ambystomatidae		US	Marble Cliff quarries, Columbus, Franklin Co., Ohio	Ohio	PRESENT	6	5ffa575c-fcd4-4583-9611-545f67b04316	39.987	-83.0661							1962-04-07T00:00:00	7	4	1962	3101		PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3316		Pfingsten, R. (Ralph)	2012-01-01T00:00:00	CC_BY_4_0		Tilley, S. G.			2023-01-24T16:32:54.469Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692660	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3350	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus			GENUS	Desmognathus Baird, 1850	Desmognathus		US	in stream running thru pasture land, on U.S. Rt. 19, 7 mi. E jct. U.S. Rds. 23 & 19, Madison Co., North Carolina	North Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.9185	-82.4241							1961-04-01T00:00:00	1	4	1961	2431198		PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3350			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M., Tilley, S. G. & Hines, J. (John)			2023-01-24T16:32:54.469Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692659	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3356	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	small hillside stream, on W. Va Rd. 10, 3 mi. SE Matoaka, Mercer Co., West Virginia	West Virginia	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	37.4104	-81.1784							1961-11-19T00:00:00	19	11	1961	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3356			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M.			2023-01-24T16:32:54.471Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692658	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3332	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon glutinosus		SPECIES	Plethodon glutinosus (Green, 1818)	Plethodon glutinosus		US	near Roanoke R., SW Salem, Roanoke Co., Virginia	Virginia	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	37.2824	-80.0595							1961-05-06T00:00:00	6	5	1961	2431539	2431539	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3332			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M., Adler, K. K. & Hirschfeld, C. J.			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692657	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3322	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	under rock along Scioto R., 2 mi. Griggs Dam, Columbus, Franklin Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	39.9927	-83.0712							1956-03-02T00:00:00	2	3	1956	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3322			2012-01-01T00:00:00	CC_BY_4_0		Adler, K. K.			2023-01-24T16:32:54.471Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692656	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3371	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus	Notophthalmus viridescens	viridescens	SUBSPECIES	Notophthalmus viridescens viridescens	Notophthalmus viridescens viridescens		US	2 mi from Horse Cove, Bull Pen Rd., Macon Co., North Carolina	North Carolina	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	35.0199	-83.1436							1962-07-20T00:00:00	20	7	1962	7193833	5218390	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3371			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M., Tilley, S. G. & Jenkinson, J. J. (John J.)			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692655	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__3309	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea longicauda		SPECIES	Eurycea longicauda (Green, 1818)	Eurycea longicauda		US	jct. Twp. Rds. 223 & 221, Fallsbury Twp., Licking Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.2278	-82.2277							1961-05-13T00:00:00	13	5	1961	5218348	5218348	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 3309			2012-01-01T00:00:00	CC_BY_4_0		Dennis, D. M.			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692654	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__334	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	New Straitsville, Perry Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	39.5779	-82.2377							1929-10-27T00:00:00	27	10	1929	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 334			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.) & Trautman, M. B. (Milton Bernard)			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861692653	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__33	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates catesbeianus		SPECIES	Rana catesbeiana Shaw, 1802	Rana catesbeiana		US	Frambes Ave., Montgomery Twp., Franklin Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.0049	-83.006											2427092	2427091	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 33			2012-01-01T00:00:00	CC_BY_4_0		Osburn, R. C. (Raymond Carroll)			2023-01-24T16:32:54.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
